article_id,model_id,last_id,sports_categories,gender_last,laces_type,vamp_material,insole_length,ball_girth,ball_width,heel_width,toe_height,heel_spring,too_small,too_large
3207,2159,279,Basketball,Female,sock,cotton,273.8,248.5,97.9,65.5,24.9,4,0.24035860821937582,0.38026938980449976
3208,2159,279,Basketball,Female,sock,cotton,273.8,248.5,97.9,65.5,24.9,4,0.2549397259180823,0.3832388304240313
3209,2159,279,Basketball,Female,sock,cotton,273.8,248.5,97.9,65.5,24.9,4,0.23672756813922438,0.3819674420402274
3210,216,154,Basketball,Male,laces,leather,278.4,245,94.5,64,25.4,10.5,0.11654394379428737,0.33263750967699973
3211,216,154,Basketball,Male,laces,leather,278.4,245,94.5,64,25.4,10.5,0.1271527471775427,0.3254712609369218
3212,216,154,Basketball,Male,laces,leather,278.4,245,94.5,64,25.4,10.5,0.13203579335125518,0.3372742938024656
3217,2163,20,Basketball,Female,laces,leather,282.7,260,103.8,68,26.4,11.5,0.09633681839639258,0.25733420388475636
3222,2165,367,Running,Male,sock,strung,272.1,232,91,65.5,23.9,7.5,0.1499913818411504,0.08846275280908547
3223,2165,367,Running,Male,sock,strung,272.1,232,91,65.5,23.9,7.5,0.14055171675054592,0.11820480600959327
3224,2165,367,Running,Male,sock,strung,272.1,232,91,65.5,23.9,7.5,0.16225948259774126,0.12400248616256046
3225,2165,367,Running,Male,sock,strung,272.1,232,91,65.5,23.9,7.5,0.15730137428531485,0.10870226977706625
3235,2168,366,Running,Male,sock,mesh,275.9,255,94.9,64,26.8,17,0.16745492526254796,0.15851170620147217
3245,2171,314,Running,Male,laces,cotton,273.5,251.5,97.5,65,25.5,13,0.2321736734921786,0.09375172172869757
3246,2171,314,Running,Male,laces,cotton,273.5,251.5,97.5,65,25.5,13,0.24364660241414385,0.06918492027008535
3247,2171,314,Running,Male,laces,cotton,273.5,251.5,97.5,65,25.5,13,0.24945424026276025,0.07439059180274897
3266,2181,457,Football,Female,sock,mesh,279.3,250,95,67,28.5,7.5,0.03930592877079499,0.17425500459895876
3277,2186,80,Basketball,Male,sock,mesh,279,254,97.1,67,24.6,7,0.20813365140906662,0.3300587539588735
3278,2186,80,Basketball,Male,sock,mesh,279,254,97.1,67,24.6,7,0.19334257844686117,0.35778595500701615
3280,2189,298,Running,Male,sock,cotton,275.6,251,95.1,66.5,25.3,10.5,0.29562939655311515,0.06366062694194766
3281,2189,298,Running,Male,sock,cotton,275.6,251,95.1,66.5,25.3,10.5,0.3034819512908272,0.05024033697866861
3282,2189,298,Running,Male,sock,cotton,275.6,251,95.1,66.5,25.3,10.5,0.30713191602809614,0.044870281276729
3285,2192,114,Running,Female,sock,strung,275.9,254,97.2,66.5,28.5,5.5,0.13880896570576862,0.23036103614150483
3286,2192,114,Running,Female,sock,strung,275.9,254,97.2,66.5,28.5,5.5,0.11165715541153598,0.2049298915322714
3287,2192,114,Running,Female,sock,strung,275.9,254,97.2,66.5,28.5,5.5,0.1223822524098232,0.21299702836791864
3294,2196,99,Running,Male,sock,leather,277,257,99.7,69,26.4,7.5,0.11418715939121922,0.027453427062472044
3295,2196,99,Running,Male,sock,leather,277,257,99.7,69,26.4,7.5,0.1024217093776539,0.045617689677274476
3303,22,66,Basketball,Male,laces,leather,276.2,258,95.8,63.5,26.4,7,0.1479962143226992,0.23470231148430307
3309,2201,320,Running,Male,laces,mesh,279,253.5,97.1,64,24,8,0.12917837126100695,0.03766191083887602
3310,2201,320,Running,Male,laces,mesh,279,253.5,97.1,64,24,8,0.12932119062158573,0.035524322759447266
3321,2207,466,Basketball,Male,sock,synthetic,282.1,257,100.3,68.5,27.5,11,0.0825714506374621,0.3010021405888357
3322,2207,466,Basketball,Male,sock,synthetic,282.1,257,100.3,68.5,27.5,11,0.0740792941213084,0.27026940207875044
3323,2207,466,Basketball,Male,sock,synthetic,282.1,257,100.3,68.5,27.5,11,0.06895002884956217,0.2813964501816997
3326,2209,388,Running,Female,laces,strung,277.1,244.5,91.9,62.5,25.9,7,0.11284875400314423,0.048948900022573925
3333,2212,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.11319907966498961,0.03528320856571545
3334,2212,99,Running,Male,laces,mesh,277,257,99.7,69,26.4,7.5,0.1096299973189068,0.05696240617452707
3335,2213,453,Basketball,Male,sock,mesh,281.6,255.5,100.4,70,25.7,10,0.16630303749708952,0.41571388920281055
3336,2213,453,Basketball,Male,sock,mesh,281.6,255.5,100.4,70,25.7,10,0.12809389486694306,0.41339058965042297
3337,2213,453,Basketball,Male,sock,mesh,281.6,255.5,100.4,70,25.7,10,0.15803240265778848,0.39966416468020016
3341,2215,269,Running,Male,laces,synthetic,273.8,243,91.5,66,24.8,8.5,0.10047390679922819,0.12133448005589684
3342,2215,269,Running,Male,laces,synthetic,273.8,243,91.5,66,24.8,8.5,0.10173410063876287,0.1366283812506919
3343,2216,32,Running,Male,laces,cotton,274.8,261,101,66,24.4,8.5,0.10844712443975077,0.15046313449771664
3344,2216,32,Running,Male,laces,cotton,274.8,261,101,66,24.4,8.5,0.09796465297710324,0.12308903210609466
3380,2227,192,Football,Male,laces,leather,276,253,94.6,69,28.5,8,0.044258426636382894,0.07251215098511489
3381,2227,192,Football,Male,laces,leather,276,253,94.6,69,28.5,8,0.028798544336400268,0.07338746388407257
3382,2227,192,Football,Male,laces,leather,276,253,94.6,69,28.5,8,0.019033179258559997,0.04306938379928914
3383,2227,192,Football,Male,laces,leather,276,253,94.6,69,28.5,8,0.042904721272424104,0.07140239031179425
3385,2228,233,Running,Male,sock,mesh,274.7,248.5,95.9,63.5,27.6,11,0.0362111266013264,0.11497508937708704
3387,2228,233,Running,Male,sock,mesh,274.7,248.5,95.9,63.5,27.6,11,0.03908263268428374,0.11436328926925698
3389,2229,18,Running,Male,sock,synthetic,271.4,244,97.3,64,23.3,6.5,0.258150198157708,0.02616768038523045
3390,2229,18,Running,Male,sock,synthetic,271.4,244,97.3,64,23.3,6.5,0.24630235169368642,0.024094467749894002
3391,2229,18,Running,Male,sock,synthetic,271.4,244,97.3,64,23.3,6.5,0.23514788951566207,0.02642585954306085
3392,223,147,Running,Male,sock,cotton,274.7,246,94.8,66.5,23.6,10.5,0.12265834061289273,0.11968058047862325
3393,223,147,Running,Male,sock,cotton,274.7,246,94.8,66.5,23.6,10.5,0.1371070441966585,0.13382908575698294
3397,2233,368,Running,Female,laces,strung,273.3,249,98.9,68.5,23.8,9,0.1155374798543095,0.03303500442307063
3398,2233,368,Running,Female,laces,strung,273.3,249,98.9,68.5,23.8,9,0.11319109209795142,0.041116159282823514
3399,2234,395,Basketball,Male,laces,mesh,273.6,247,94,68,26.7,7.5,0.18200821696985336,0.36255495628778145
3400,2234,395,Basketball,Male,laces,mesh,273.6,247,94,68,26.7,7.5,0.15042708013592654,0.355098507287985
3401,2234,395,Basketball,Male,laces,mesh,273.6,247,94,68,26.7,7.5,0.147525757379662,0.3351120352414588
3422,2239,320,Running,Male,laces,synthetic,279,253.5,97.1,64,24,8,0.16620472373718584,0.022520169939257637
3424,2240,395,Basketball,Male,laces,strung,273.6,247,94,68,26.7,7.5,0.14602235608511904,0.33863654904507756
3425,2240,395,Basketball,Male,laces,strung,273.6,247,94,68,26.7,7.5,0.1741548545554845,0.36291614053634785
3439,2245,335,Running,Male,laces,mesh,278.5,240.5,94.4,69,25.8,8.5,0.048925979690897445,0.01434663778275768
3440,2245,335,Running,Male,laces,mesh,278.5,240.5,94.4,69,25.8,8.5,0.051392306472359706,0.0181709509370805
3441,2245,335,Running,Male,laces,mesh,278.5,240.5,94.4,69,25.8,8.5,0.01786522270684283,0.032304523732242726
3442,2245,335,Running,Male,laces,mesh,278.5,240.5,94.4,69,25.8,8.5,0.038110463998792955,0.018821722102407342
3445,2249,335,Running,Male,sock,mesh,278.5,240.5,94.4,69,25.8,8.5,0.051312093956539837,0.04198980378229074
3446,2249,335,Running,Male,sock,mesh,278.5,240.5,94.4,69,25.8,8.5,0.026763856904728187,0.033191416375437315
3448,2250,26,Basketball,Male,sock,strung,270.5,243.5,95.9,66,26.9,6,0.19937527732580523,0.39180221608221555
3450,2253,147,Running,Male,laces,leather,274.7,246,94.8,66.5,23.6,10.5,0.1255358900638423,0.12991250985755276
3453,2255,32,Running,Male,sock,leather,274.8,261,101,66,24.4,8.5,0.12474513402584034,0.16118010393544097
3454,2255,32,Running,Male,sock,leather,274.8,261,101,66,24.4,8.5,0.13425427993816919,0.15932409378612813
3455,2255,32,Running,Male,sock,leather,274.8,261,101,66,24.4,8.5,0.14079984740926207,0.1571803807669385
3458,2257,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.17485486468450004,0.34275106127847643
3459,2257,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.16641580982295293,0.34021381082584123
3460,2257,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.19307738436603294,0.3523096146097069
3461,2257,322,Basketball,Male,laces,leather,276.7,250,99.1,67.5,26,5.5,0.18433134855527464,0.3162484220961459
3489,2266,170,Football,Male,laces,leather,277.1,250,96.8,69,27.6,10,0.04761589135014628,0.14660972663613692
3490,2266,170,Football,Male,laces,leather,277.1,250,96.8,69,27.6,10,0.018663541068282455,0.15850740244396241
3508,2271,483,Basketball,Male,sock,mesh,271.9,246,94.4,60.5,27.6,13.5,0.11370691106079919,0.20331126856989273
3509,2271,483,Basketball,Male,sock,mesh,271.9,246,94.4,60.5,27.6,13.5,0.10251569225347157,0.2036925970846534
3510,2271,483,Basketball,Male,sock,mesh,271.9,246,94.4,60.5,27.6,13.5,0.09757981410850891,0.20558257155926976
3520,2273,28,Running,Male,sock,strung,274.4,243.5,94.3,65.5,28,5.5,0.301711578973417,0.08316909407253212
3521,2274,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.2414327958879763,0.07345035135058563
3522,2274,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.2667327866588872,0.06118117034215341
3523,2274,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.2564438479750375,0.06116703769018867
3524,2274,443,Running,Male,sock,synthetic,272.5,239.5,96,64.5,20.4,10,0.2687287645038587,0.06225827882596783
3531,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.042191483284260214,0.2896070070153109
3532,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.07258503232482728,0.2736596209503396
3533,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.053328062735518406,0.2830883539534676
3534,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.044882267151108865,0.26581612719989495
3535,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.052909125646345076,0.29205447248716476
3536,2276,466,Basketball,Male,laces,strung,282.1,257,100.3,68.5,27.5,11,0.07609194480130312,0.2689908416399624
3548,2280,388,Running,Female,sock,mesh,277.1,244.5,91.9,62.5,25.9,7,0.10462056559117289,0.061034942748368036
3549,2280,388,Running,Female,sock,mesh,277.1,244.5,91.9,62.5,25.9,7,0.11909789608580049,0.06741760491337873
3550,2280,388,Running,Female,sock,mesh,277.1,244.5,91.9,62.5,25.9,7,0.09995587047423755,0.07997734509293557
3572,2288,89,Running,Male,laces,leather,275.9,245.5,92.8,66.5,26.7,12.5,0.07195874195183533,0.09482180727916101
3573,2288,89,Running,Male,laces,leather,275.9,245.5,92.8,66.5,26.7,12.5,0.06754944739871992,0.08679296530820915
3574,2288,89,Running,Male,laces,leather,275.9,245.5,92.8,66.5,26.7,12.5,0.06435513515527493,0.10163573393679193
3585,2292,453,Basketball,Male,laces,strung,281.6,255.5,100.4,70,25.7,10,0.13966486228791278,0.3949096364195432
3600,23,298,Running,Male,laces,leather,275.6,251,95.1,66.5,25.3,10.5,0.2721620959022818,0.04680969742858214
3610,2304,161,Football,Male,laces,leather,274.8,251.5,97.3,68.5,27.2,10.5,0.04931200602190959,0.09471650283224098
3615,2307,68,Running,Male,laces,leather,275.6,254.5,95.5,65.5,29.1,10,0.21954231065877988,0.17572462640387665
3616,2307,68,Running,Male,laces,leather,275.6,254.5,95.5,65.5,29.1,10,0.2212208224795803,0.17432243327233596
3621,2310,218,Running,Female,sock,cotton,274.5,258,101.5,66.5,27.9,10,0.15545684797482615,0.1092173560429798
3622,2310,218,Running,Female,sock,cotton,274.5,258,101.5,66.5,27.9,10,0.11816448055892417,0.11113741111556841
3623,2310,218,Running,Female,sock,cotton,274.5,258,101.5,66.5,27.9,10,0.1398601607848609,0.11826835689759538
3632,2314,31,Basketball,Female,laces,synthetic,274,250,99.4,68.5,23.2,10,0.1945710042525385,0.15331737534195242
3633,2314,31,Basketball,Female,laces,synthetic,274,250,99.4,68.5,23.2,10,0.19813756945215155,0.14461712686573125
3634,2314,31,Basketball,Female,laces,synthetic,274,250,99.4,68.5,23.2,10,0.2040941404671428,0.15998882478136217
3635,2314,31,Basketball,Female,laces,synthetic,274,250,99.4,68.5,23.2,10,0.1981798152854582,0.16070241872136143
3636,2315,20,Basketball,Female,sock,strung,282.7,260,103.8,68,26.4,11.5,0.06772571652906903,0.2668466402237503
3637,2315,20,Basketball,Female,sock,strung,282.7,260,103.8,68,26.4,11.5,0.06901469756200762,0.251478265733585
3638,2315,20,Basketball,Female,sock,strung,282.7,260,103.8,68,26.4,11.5,0.06574114181647028,0.2504544171598272
3639,2315,20,Basketball,Female,sock,strung,282.7,260,103.8,68,26.4,11.5,0.10270759702989143,0.282283784924121
3640,2316,6,Football,Male,laces,leather,275.5,250.5,94.7,66.5,25.3,7.5,0.1448593663175312,0.018753456255741513
3641,2316,6,Football,Male,laces,leather,275.5,250.5,94.7,66.5,25.3,7.5,0.11806497578392466,0.020451124268946682
3642,2316,6,Football,Male,laces,leather,275.5,250.5,94.7,66.5,25.3,7.5,0.12090914773607458,0.02074291139187604
3643,2316,6,Football,Male,laces,leather,275.5,250.5,94.7,66.5,25.3,7.5,0.12217688178897369,0.011812114122660432
3644,2318,310,Running,Male,sock,synthetic,273.6,255,95.2,63.5,27,11.5,0.04557318200990085,0.1036755421263285
3645,2318,310,Running,Male,sock,synthetic,273.6,255,95.2,63.5,27,11.5,0.06418215416099401,0.10550371022578375
3646,2318,310,Running,Male,sock,synthetic,273.6,255,95.2,63.5,27,11.5,0.05714277644097693,0.1322235145545168
3661,2325,179,Running,Female,laces,cotton,276,241.5,96.5,66.5,25.1,9.5,0.09464446012164496,0.13538098644334187
3683,2332,17,Football,Female,laces,mesh,270.2,242.5,93.9,65.5,25.2,5,0.24643064134517087,0.014343019696025524
3687,2335,197,Running,Male,laces,synthetic,280.1,249.5,95.8,69.5,26.6,6.5,0.1682474237467731,0.02961971006556519
3688,2335,197,Running,Male,laces,synthetic,280.1,249.5,95.8,69.5,26.6,6.5,0.1832960916419518,0.0186628773727171
3689,2335,197,Running,Male,laces,synthetic,280.1,249.5,95.8,69.5,26.6,6.5,0.1822671506223448,0.04030686117095712
3690,2335,197,Running,Male,laces,synthetic,280.1,249.5,95.8,69.5,26.6,6.5,0.19552080098539512,0.04346564204537072
3691,2335,197,Running,Male,laces,synthetic,280.1,249.5,95.8,69.5,26.6,6.5,0.1658224659936304,0.047371150240346216
3693,2337,102,Running,Male,laces,leather,273.6,246,93.6,64.5,25.6,1.5,0.15564391375049694,0.1980533247114866
3727,2352,301,Football,Male,laces,mesh,275.5,250,94.4,68.5,22.1,6,0.21956625470120716,0.031348169518382506
3728,2352,301,Football,Male,laces,mesh,275.5,250,94.4,68.5,22.1,6,0.22043677139982312,0.011466466047578536
3729,2352,301,Football,Male,laces,mesh,275.5,250,94.4,68.5,22.1,6,0.24270437823690566,0.03294258773066148
3784,2369,497,Basketball,Male,sock,leather,269.7,245,94,67,24.2,9,0.2151599300671211,0.3613602730535735
3785,2369,497,Basketball,Male,sock,leather,269.7,245,94,67,24.2,9,0.21529473111367603,0.37015914376977654
3786,2369,497,Basketball,Male,sock,leather,269.7,245,94,67,24.2,9,0.23257945674736089,0.3662754182757396
3787,2369,497,Basketball,Male,sock,leather,269.7,245,94,67,24.2,9,0.20507644277778686,0.3856563782224139
3806,2375,337,Basketball,Male,laces,strung,279.7,255,95.2,68,25.3,5.5,0.1947638160681034,0.3440308722945885
3807,2375,337,Basketball,Male,laces,strung,279.7,255,95.2,68,25.3,5.5,0.22753985743460703,0.3456520453595133
3808,2375,337,Basketball,Male,laces,strung,279.7,255,95.2,68,25.3,5.5,0.20771146317345793,0.3535236142208799
3809,2377,228,Running,Female,laces,synthetic,275.4,249.5,93.4,64,28.4,13,0.08641794695744248,0.1468107621462025
3810,2377,228,Running,Female,laces,synthetic,275.4,249.5,93.4,64,28.4,13,0.09611938303434067,0.12834859393182202
3811,2377,228,Running,Female,laces,synthetic,275.4,249.5,93.4,64,28.4,13,0.09145182001131874,0.14163295043915047
3812,2377,228,Running,Female,laces,synthetic,275.4,249.5,93.4,64,28.4,13,0.07279043862149001,0.14674125740981714
3813,2377,228,Running,Female,laces,synthetic,275.4,249.5,93.4,64,28.4,13,0.06615774631192609,0.14680220437316935
3821,2382,177,Football,Male,laces,leather,277,242.5,94.7,64.5,26.5,12.5,0.041839740176855766,0.16953361372093367
3826,2384,267,Basketball,Male,laces,cotton,275.4,244.5,95.4,67,22.2,9.5,0.25436061848007163,0.21077677631209915
3827,2384,267,Basketball,Male,laces,cotton,275.4,244.5,95.4,67,22.2,9.5,0.25473543343417504,0.21470436596820058
3842,2389,6,Football,Male,laces,mesh,275.5,250.5,94.7,66.5,25.3,7.5,0.14106179767000934,0.0054990677402369965
3844,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.22990781801558105,0.05759122461754054
3845,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.25037578602620936,0.04915655516151627
3846,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.2427725801028494,0.06065882656577863
3847,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.24194418268008128,0.039490822291545824
3848,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.25069470547856226,0.03939472892858479
3849,239,249,Running,Female,sock,leather,275.7,254.5,97.9,66,26.3,9,0.24098740141522948,0.06511875268651793
3855,2392,455,Running,Male,sock,synthetic,278.5,252.5,92.8,69,25.6,9,0.20014603801682174,0.05959455220184893
3856,2392,455,Running,Male,sock,synthetic,278.5,252.5,92.8,69,25.6,9,0.20758438744478638,0.03239521439577073
3857,2392,455,Running,Male,sock,synthetic,278.5,252.5,92.8,69,25.6,9,0.21998279794744122,0.0536243052051219
3858,2392,455,Running,Male,sock,synthetic,278.5,252.5,92.8,69,25.6,9,0.2011122842153223,0.030288741248020258
3860,2395,66,Basketball,Male,laces,synthetic,276.2,258,95.8,63.5,26.4,7,0.18213203796445995,0.24650798450053854
3861,2395,66,Basketball,Male,laces,synthetic,276.2,258,95.8,63.5,26.4,7,0.148934670753561,0.2582861649229386
3862,2395,66,Basketball,Male,laces,synthetic,276.2,258,95.8,63.5,26.4,7,0.16401749913273736,0.26981634409742283
3863,2395,66,Basketball,Male,laces,synthetic,276.2,258,95.8,63.5,26.4,7,0.18149626199505317,0.24015621792487687
3864,2395,66,Basketball,Male,laces,synthetic,276.2,258,95.8,63.5,26.4,7,0.16390176709395354,0.23784874227367192
3867,2397,232,Running,Female,laces,mesh,277.8,249,95.2,67.5,28.4,7.5,0.1284336707449351,0.07261013863425239
3872,2399,218,Running,Female,sock,leather,274.5,258,101.5,66.5,27.9,10,0.1426086553720413,0.1011829517537404
3873,2399,218,Running,Female,sock,leather,274.5,258,101.5,66.5,27.9,10,0.1425938237621932,0.11180341426323316
3874,24,226,Basketball,Male,laces,mesh,279.1,257.5,97.9,68,27.6,2.5,0.15221116534278034,0.22654643578362704
3875,24,226,Basketball,Male,laces,mesh,279.1,257.5,97.9,68,27.6,2.5,0.16204699886617424,0.20095989221270838
3876,240,387,Running,Female,sock,leather,275.2,249.5,96.8,66,25.3,8.5,0.0937751314435177,0.07018541468566591
3877,240,387,Running,Female,sock,leather,275.2,249.5,96.8,66,25.3,8.5,0.0899924914664171,0.08822809540301081
3878,240,387,Running,Female,sock,leather,275.2,249.5,96.8,66,25.3,8.5,0.07724641629269927,0.07788664900359715
3882,2403,453,Basketball,Male,laces,cotton,281.6,255.5,100.4,70,25.7,10,0.14152127110526797,0.385640328487474
3883,2403,453,Basketball,Male,laces,cotton,281.6,255.5,100.4,70,25.7,10,0.15197167688813712,0.3843615721257096
3884,2403,453,Basketball,Male,laces,cotton,281.6,255.5,100.4,70,25.7,10,0.12151595360491292,0.3859289636298228
3885,2403,453,Basketball,Male,laces,cotton,281.6,255.5,100.4,70,25.7,10,0.15407150824611648,0.39655646584802773
3889,2405,395,Basketball,Male,sock,mesh,273.6,247,94,68,26.7,7.5,0.1895407386041458,0.36651993722947485
3890,2405,395,Basketball,Male,sock,mesh,273.6,247,94,68,26.7,7.5,0.1708119731092068,0.3492462715704416
